"customTargetingKeyId","customerTargetingName","customTargetingDisplay","customTargetingType","customTargetingStatus","id","name","displayName","matchType","status"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381505187","t26e",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381505427","t40b",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381505667","telstar",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381505907","terry",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381506147","teton",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381506387","tigerprovan",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381506627","trailsport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381506867","trailmanor",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381507107","travelcruiser",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381507347","travellite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381507587","travelsupreme",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381507827","travelcraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381508067","triplee",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381508307","trophyhomes",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381508547","unitedspecialties",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381508787","vango",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381509027","vanhool",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381509267","vintagetrailers",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381509507","vixen",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381509747","vogue",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381509987","warriorlifestyles",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381510227","weekendwarrior",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381510467","westcoastleisure",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381510707","westernrv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381510947","winnebagoeurovancamper",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381511187","woodlandpark",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381511427","xplorer",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381511667","yellowstone",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","174076952947","null",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175369462867","bavariamotoryacht",,"EXACT","INACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175369677667","bavariamotorboats",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175369687027","bavariayachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175370348227","cessna",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175371371827","Tiffin","Tiffin","EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386664867","americansportworks",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386665107","badboy",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386665347","bennche",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386665587","bushhog",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386665827","chenowth",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386666067","cubcadet",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386666307","cz",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386666547","desertdynamics",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386666787","drakart",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386667027","drr",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386667267","ezgo",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386667507","gem",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386667747","huntve",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386667987","kasea",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386668227","kubota",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386668467","massimo",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386668707","polarsport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386668947","predatorsandcars",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386669187","rawmotorsports",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386669427","sandbuggy",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386669667","tatum",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386669907","teamjoyner",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386670147","tjpowersports",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386670387","activator",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386670627","africat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386670867","aicon",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386671107","allcraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386671347","allegro",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386671587","altima",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386671827","ameracat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386672067","andros",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386672307","apex",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386672547","apreamare",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386672787","aquila",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386673027","armstrong",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386673267","astondoa",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386673507","atlantic",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386673747","atlantis",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386673987","aurorapontoon",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386674227","aussiecat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386674467","austinparker",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386674707","avanti",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386674947","baltic",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386675187","bankes",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386675427","bayfield",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386675667","bayhawk",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386675907","belzona",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386676147","benetti",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386676387","berkshire",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386676627","bhm",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386676867","blackwater",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386677107","blueseas",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386677347","bonadeo",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386677587","bossman",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386677827","boulton",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386678067","bruceroberts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386678307","bruckmann",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386678547","buehler",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386678787","cal",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386679027","calcutta",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386679267","camano",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386679507","campbell",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386679747","canados",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386679987","canyonbay",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386680227","capelli",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386680467","captiva",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386680707","caribbeanskiff",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386680947","caribiana",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386681187","carolinacat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386681427","carrera",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386681667","catana",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386681907","cavileer",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386682147","challenger",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386682387","chaos",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386682627","cheetah",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386682867","chopper",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386683107","compac",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386683347","concord",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386683587","conquest",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386683827","contest",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386684067","coronet",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386684307","corsair",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386684547","cranchi",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386684787","crestpontoons",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386685027","cs",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386685267","customcraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386685507","customline",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386685747","cutwater",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386685987","dargel",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386686227","davis",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386686467","dehler",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386686707","dieselduck",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386686947","donelle",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386687187","doosan",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386687427","eaglecraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386687667","eastbay",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386687907","elan",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386688147","elegance",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386688387","ellis",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386688627","encore",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386688867","ericson",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386689107","escape",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386689347","etap",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386689587","evolution",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386689827","express",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386690067","falcon",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386690307","farr",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386690547","fastcat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386690787","fathom",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386691027","featherlite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386691267","feeling",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386691507","fincraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386691747","fineline",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386691987","flatscat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386692227","forceone",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386692467","forrestriver",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386692707","formulayachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386692947","fortier",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386693187","fountainepajot",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386693427","freedomyachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386693667","freightliner",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386693907","frontierboats",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386694147","funchaser",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386694387","g3suncatcher",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386694627","garlington",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386694867","gator",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386695107","gemini",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386695347","gillgetter",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386695587","glassmaster",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386695827","gobbi",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386696067","goldfish",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386696307","grandalaskan",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386696547","grandisland",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386696787","grandisle",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386697027","grandsoleil",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386697267","grizzly",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386697507","gulfcoast",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386697747","gulfstreamboats",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386697987","hackercraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386698227","hallberg-rassy",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386698467","hanschristian",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386698707","hanse",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386698947","harbercraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386699187","heritageeast",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386699427","herreshoff",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386699667","hino",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386699907","hinterhoeller",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386700147","hood",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386700387","huckins",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386700627","huntyachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386700867","hydrocat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386701107","hydrosport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386701347","hydrostream",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386701587","interceptor",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386701827","islandgypsy",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386702067","islandpilot",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386702307","islander",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386702547","itama",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386702787","jarvisnewman",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386703027","jc",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386703267","k2marine",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386703507","katama",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386703747","kenworth",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386703987","kevlacat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386704227","klamath",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386704467","krogenexpress",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386704707","laserperformance",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386704947","leader",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386705187","legacyyachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386705427","leisurepontoons",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386705667","leopard",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386705907","liberator",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386706147","liberty",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386706387","lymanmorse",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386706627","magnum",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386706867","mainecat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386707107","mangusta",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386707347","manta",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386707587","marathon",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386707827","marineryachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386708067","maritimeskiff",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386708307","mckee",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386708547","mckinna",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386708787","menorquin",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386709027","mikelson",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386709267","millennium",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386709507","mitziskiff",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386709747","mochi",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386709987","mochicraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386710227","montecarloyachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386710467","montefino",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386710707","moody",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386710947","morrisyachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386711187","mti",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386711427","mulder",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386711667","mystic",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386711907","najad",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386712147","nauset",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386712387","nautica",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386712627","nauticat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386712867","nautitech",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386713107","nautor",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386713347","navigator",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386713587","neptunus",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386713827","newport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386714067","nordictug",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386714307","nordstar",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386714547","nortech",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386714787","northernmarine",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386715027","northwest",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386715267","novamarine",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386715507","novatec",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386715747","numarine",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386715987","oday",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","175386716227","omega",,"EXACT","ACTIVE"
